DATA;COMUNE;LOCALITA';LAT;LONG;TIPOLOGIA;CODICE COL;PROV;ANNO
2020-05-26;Ugento;Lido Marini - Torre Pali SP 91;39.849444;18.210833;Macchia;Arancione;LECCE;2020
2020-06-04;Ugento;Torre Mozza;39.8625;18.163056;Canneto;Giallo;LECCE;2020
2020-06-13;San Donato di Lecce;Galugnano;40.276972;18.197972;Bosco;Arancione;LECCE;2020
2020-06-14;Lecce;Torrechianca Parco Rauccio;40.464444;18.166944;Macchia;Arancione;LECCE;2020
2020-06-14;Lecce;TORRE CHIANCA, casa simini;40.45225;18.204667;Macchia;Arancione;LECCE;2020
2020-06-17;Tuglie;SP196 Strada Provinciale;40.085;18.099833;Macchia;Arancione;LECCE;2020
2020-06-19;Gallipoli;Arene/Baia Verde;40.039944;18.01525;Bosco;Arancione;LECCE;2020
2020-06-21;Sannicola;Masseria tre pietre - quartiere latino;40.124944;18.019639;Bosco;Arancione;LECCE;2020
2020-06-21;Alliste;Via longa - c.da campi;39.937833;18.090472;Macchia;Arancione;LECCE;2020
2020-06-21;Carpignano Salentino;Santa Marina;40.192806;18.385889;Bosco;Arancione;LECCE;2020
2020-06-22;Supersano;Zona Industriale;40.036111;18.232444;Canneto;Giallo;LECCE;2020
2020-06-24;Lecce;Masseria Cucchiarari-San Cataldo;40.382;18.281222;Macchia;Arancione;LECCE;2020
2020-06-24;Lecce;San Cataldo Darsena-Lido Pachamama;40.394278;18.300278;Bosco;Arancione;LECCE;2020
2020-06-26;Porto Cesareo;Lido degli Angeli;40.298889;17.780944;Canneto;Giallo;LECCE;2020
2020-06-28;Cutrofiano;casa lazzeri;40.124222;18.152;Canneto;Giallo;LECCE;2020
2020-06-28;Cutrofiano;passaggio livello via sicilia;40.122722;18.152444;Canneto;Giallo;LECCE;2020
2020-06-28;Aradeo;Capano, via foresta;40.120694;18.151139;Canneto;Giallo;LECCE;2020
2020-06-29;Specchia;San Demetrio;39.958056;18.286417;Macchia;Arancione;LECCE;2020
2020-06-30;Lecce;sp 298 lecce - san cataldo ,direzione lecce;40.371944;18.230556;Bosco;Arancione;LECCE;2020
2020-06-30;Galatina;Mass. Tre Pigni - Centrale elettrica;40.15575;18.187639;Bosco;Arancione;LECCE;2020
2020-07-01;Nardò;La Lucia-Termide;40.221389;17.956389;Macchia;Arancione;LECCE;2020
2020-07-01;Lecce;Parco Rauccio;40.469444;18.164444;Macchia;Arancione;LECCE;2020
2020-07-04;Lecce;Gianmatteo-Solicara;40.433917;18.201194;Bosco;Arancione;LECCE;2020
2020-07-04;Melendugno;villaggio Nettuno;40.319167;18.380972;Canneto;Arancione;LECCE;2020
2020-07-05;Ugento;Marina di Torre S. Giovanni (c/o lido pineta);39.873889;18.150833;Canneto;Giallo;LECCE;2020
2020-07-07;Gallipoli;SS274 USCITA LIDO PIZZO c/o Canale Raho;40.014722;18.050306;Canneto;Giallo;LECCE;2020
2020-07-07;Santa Cesarea Terme;Porto Miggiano;40.033056;18.451417;Macchia;Arancione;LECCE;2020
2020-07-08;Gallipoli;Baia Verde LocalitÓ Arene;40.043278;18.010722;Bosco;Arancione;LECCE;2020
2020-07-08;Parabita;Carbone - Strada vicinale Lala;40.047583;18.086;Canneto;Giallo;LECCE;2020
2020-07-08;Tricase;Litoranea Andrano c/o isola Torre del sasso;39.953417;18.398139;Bosco;Arancione;LECCE;2020
2020-07-08;Ugento;Torre San Giovanni c/o Lido Malib¨;39.881528;18.136;Canneto;Giallo;LECCE;2020
2020-07-08;Ugento;Torre Mozza - Fontanelle;39.870833;18.155556;Canneto;Giallo;LECCE;2020
2020-07-11;Caprarica di Lecce;Serra di Caprarica;40.254139;18.237278;Macchia;Arancione;LECCE;2020
2020-07-11;Lecce;Lecce- San Cataldo;40.37125;18.246194;Macchia;Arancione;LECCE;2020
2020-07-12;Salve;canale I Fani;39.857167;18.241583;Canneto;Giallo;LECCE;2020
2020-07-13;Sannicola;Lido Conchiglie;40.113;18.01;Bosco;Arancione;LECCE;2020
2020-07-13;Galatone;Villlaggio Santa Rita;40.122472;18.013722;Macchia;Arancione;LECCE;2020
2020-07-13;Porto Cesareo;Punta Grossa;40.294917;17.801472;Macchia;Arancione;LECCE;2020
2020-07-14;Uggiano la Chiesa;Villaggio del Turchese;40.135028;18.478306;Bosco;Arancione;LECCE;2020
2020-07-14;Veglie;Circonvallazione con via del mare;40.333;17.940472;Macchia;Arancione;LECCE;2020
2020-07-14;Lecce;Torre Rinalda;40.479722;18.153306;Canneto;Giallo;LECCE;2020
2020-07-14;Lequile;strada Campograsso;40.310833;18.146444;Canneto;Giallo;LECCE;2020
2020-07-15;Lecce;Torre Rinalda - Via Piombino;40.480833;18.153889;Canneto;Giallo;LECCE;2020
2020-07-15;Lecce;Rauccio;40.456111;18.166944;Bosco;Arancione;LECCE;2020
2020-07-15;Uggiano la Chiesa;Selva del Turchese;40.127722;18.472472;Bosco;Arancione;LECCE;2020
2020-07-16;Santa Cesarea Terme;Vitigliano - via della resistenza;40.043333;18.408861;Bosco;Arancione;LECCE;2020
2020-07-16;Lecce;Mass. Cucchiarari;40.387833;18.285611;Bosco;Arancione;LECCE;2020
2020-07-19;Lecce;FRIGOLE - Vi Adriano Balbi;40.415278;18.238056;Macchia;Arancione;LECCE;2020
2020-07-19;Lecce;LI CUCCHIARARI;40.388306;18.28375;Bosco;Arancione;LECCE;2020
2020-07-20;Ugento;Badia del Casale;39.891833;18.144444;Macchia;Arancione;LECCE;2020
2020-07-20;Sannicola;Spano;40.073306;18.061611;Canneto;Giallo;LECCE;2020
2020-07-20;Lequile;sp 101 via lequile svincolo nardò;40.269917;18.104361;Canneto;Giallo;LECCE;2020
2020-07-20;Ugento;SP91;39.885694;18.133333;Canneto;Giallo;LECCE;2020
2020-07-20;Lecce;San Cataldo - Pineta della Darsena;40.393667;18.30075;Bosco;Arancione;LECCE;2020
2020-07-23;Salve;Mass.a Vecchia;39.877417;18.192694;Macchia;Arancione;LECCE;2020
2020-07-24;Otranto;Orte-Palascia;40.115194;18.507611;Macchia;Arancione;LECCE;2020
2020-07-25;Palmariggi;Bosco Guarini;40.140639;18.378944;Bosco;Arancione;LECCE;2020
2020-07-26;Ugento;Stornare;39.943611;18.138333;Macchia;Arancione;LECCE;2020
2020-07-26;Lecce;Torre Veneri;40.410444;18.258333;Macchia;Arancione;LECCE;2020
2020-07-27;Ugento;SP91 NEI PRESSI DELLA PISTA SALENTINA - ZONA MADONNA DEL CASALE;39.900944;18.134333;Macchia;Arancione;LECCE;2020
2020-07-27;Lecce;"FRIGOLE NEI PRESSI DEL LIDO ""SMERALDO""";40.427111;18.252583;Macchia;Arancione;LECCE;2020
2020-07-27;Ugento;TENUTA TERENZANO;39.910611;18.101472;Canneto;Giallo;LECCE;2020
2020-07-28;Lecce;via idume - parco naturale rauccio;40.464917;18.187417;Canneto;Giallo;LECCE;2020
2020-07-28;Gallipoli;pineta san giovanni;40.047944;18.006389;Bosco;Arancione;LECCE;2020
2020-07-29;Ugento;Madonna del Casale;39.89;18.143611;Macchia;Arancione;LECCE;2020
2020-07-29;Alezio;SP54 Alezio-Taviano canale Samari;40.025833;18.062222;Canneto;Giallo;LECCE;2020
2020-07-29;Palmariggi;Monte Vergine;40.141222;18.397333;Macchia;Arancione;LECCE;2020
2020-07-29;Ortelle;presso depuratore;40.023583;18.384;Bosco;Arancione;LECCE;2020
2020-07-30;Porto Cesareo;Corte Vetere;40.321333;17.791;Macchia;Arancione;LECCE;2020
2020-07-30;Porto Cesareo;SP359;40.319111;17.788222;Macchia;Arancione;LECCE;2020
2020-07-30;Ugento;canale della Casarana;39.864694;18.178639;Macchia;Arancione;LECCE;2020
2020-07-30;Ugento;SP332 Acquarica-Torre Mozza;39.874917;18.185583;Macchia;Arancione;LECCE;2020
2020-07-30;Presicce-Acquarica;274 dir Leuca, svincolo Lido Marini;39.895278;18.2525;Bosco;Arancione;LECCE;2020
2020-07-31;Parabita;Zona Santa Teresa;40.046389;18.073972;Canneto;Giallo;LECCE;2020
2020-07-31;Minervino di Lecce;SP300;40.121417;18.470361;Canneto;Giallo;LECCE;2020
2020-07-31;Cutrofiano;ZONA LUPARE;40.086111;18.270639;Canneto;Giallo;LECCE;2020
2020-08-01;Aradeo;c.da ruga;40.114861;18.137222;Canneto;Giallo;LECCE;2020
2020-08-01;Muro Leccese;nei pressi di Tenuta Sant'Andrea;40.119278;18.356861;Macchia;Arancione;LECCE;2020
2020-08-01;Cutrofiano;Contrada Sirgole;40.103611;18.167778;Canneto;Giallo;LECCE;2020
2020-08-01;Cutrofiano;contrada cavallerizza;40.111667;18.175833;Bosco;Arancione;LECCE;2020
2020-08-02;Cutrofiano;Contrada S. Giovanni vicino al cimitero;40.118583;18.218639;Canneto;Giallo;LECCE;2020
2020-08-02;Ugento;SP91;39.868056;18.157639;Canneto;Giallo;LECCE;2020
2020-08-02;Gallipoli;altezza cimitero;40.052556;18.001528;Bosco;Arancione;LECCE;2020
2020-08-02;Otranto;campeggio Darwin;40.217278;18.421917;Macchia;Arancione;LECCE;2020
2020-08-03;Melpignano;Dolmen Specchia;40.134444;18.277222;Bosco;Arancione;LECCE;2020
2020-08-03;Gallipoli;Via Manzoni;40.055333;17.998583;Bosco;Arancione;LECCE;2020
2020-08-03;Taurisano;SC Acquarica - Ruffano c/o Depuratore;39.932528;18.243917;Canneto;Verde;LECCE;2020
2020-08-03;Lecce;loc Basciucco;40.41725;18.235361;Macchia;Arancione;LECCE;2020
2020-08-03;Ugento;Mass.a Terenzano;39.91;18.105833;Macchia;Arancione;LECCE;2020
2020-08-04;Lecce;Macchia De Rizzi - via dei Narcisi;40.441139;18.206639;Macchia;Arancione;LECCE;2020
2020-08-04;Palmariggi;Bosco Giancola Sp344;40.137639;18.379333;Bosco;Arancione;LECCE;2020
2020-08-05;Gallipoli;Mass.a Itri - Li Sauli;40.011139;18.058194;Canneto;Giallo;LECCE;2020
2020-08-06;Tricase;Via Nardofaso;39.932639;18.366111;Canneto;Giallo;LECCE;2020
2020-08-07;Vernole;Via per StrudÓ;40.307944;18.286111;Canneto;Giallo;LECCE;2020
2020-08-07;Lecce;Frigole;40.437806;18.237861;Canneto;Giallo;LECCE;2020
2020-08-08;Porto Cesareo;Corte Vetere;40.319444;17.792222;Macchia;Arancione;LECCE;2020
2020-08-09;Galatone;ss101;40.171361;18.070889;Canneto;Giallo;LECCE;2020
2020-08-10;Lecce;Via Macini;40.454722;18.198056;Macchia;Arancione;LECCE;2020
2020-08-11;Santa Cesarea Terme;Masseria San Giovanni;40.043;18.446389;Macchia;Arancione;LECCE;2020
2020-08-12;Ruffano;"VIA PER CASARANO - NEI PRESSI DEL BAR ""LA SPAZIALE""";40.014611;18.223722;Macchia;Arancione;LECCE;2020
2020-08-15;Ugento;Torre Mozza;39.858028;18.166917;Canneto;Giallo;LECCE;2020
2020-08-16;Squinzano;statale 613 uscita Torchiarolo-Squinzano;40.462333;18.059833;Canneto;Giallo;LECCE;2020
2020-08-17;Muro Leccese;Concamarao;40.122944;18.351056;Macchia;Arancione;LECCE;2020
2020-08-17;Lecce;Torre Chianca - Via della Vedova - via dell'Assiolo;40.431944;18.221944;Macchia;Arancione;LECCE;2020
2020-08-17;Cavallino;via vecchia San Donato;40.30275;18.17625;Canneto;Giallo;LECCE;2020
2020-08-17;Lecce;via vecchia frigole;40.389056;18.204194;Macchia;Arancione;LECCE;2020
2020-08-18;Nardò;Monteruga - Masseria Donna Aurelia;40.353806;17.80825;Macchia;Arancione;LECCE;2020
2020-08-20;Lecce;via Palinuro nei pressi della darsena;40.394444;18.296056;Macchia;Arancione;LECCE;2020
2020-08-20;Nardò;Pista;40.304694;17.836139;Macchia;Arancione;LECCE;2020
2020-08-20;Lecce;SP per Torre Chianca - Onda verde - via delle zinnie;40.458944;18.179444;Canneto;Giallo;LECCE;2020
2020-08-21;Parabita;tenuta jala;40.046667;18.083889;Canneto;Giallo;LECCE;2020
2020-08-21;Cavallino;ss16 - uscita masseria li campi;40.274444;18.21675;Canneto;Giallo;LECCE;2020
2020-08-21;Melissano;Sp 263 dir. Casarano;39.975556;18.134444;Canneto;Giallo;LECCE;2020
2020-08-21;Lecce;Monte Grappa;40.453667;18.215972;Macchia;Arancione;LECCE;2020
2020-08-21;Ugento;Torre Mozza;39.86825;18.158306;Canneto;Giallo;LECCE;2020
2020-08-22;Salice Salentino;via romolo murri / parco giochi;40.3825;17.9475;Canneto;Giallo;LECCE;2020
2020-08-22;Trepuzzi;LE BR/ uscita casalabate squinzano prima del distributore;40.423889;18.089167;Canneto;Giallo;LECCE;2020
2020-08-22;Lecce;Lecce - San Cataldo;40.371694;18.243306;Macchia;Arancione;LECCE;2020
2020-08-24;Ugento;TORRE SAN GIOVANNI BACINO FONTANELLE NEI PRESSI DEL LIDO PINETA;39.866917;18.148778;Canneto;Arancione;LECCE;2020
2020-08-25;Lecce;via del Grillo - Rauccio;40.456028;18.172972;Canneto;Giallo;LECCE;2020
2020-08-25;Cannole;MASSERIA TORCITO via Lama;40.176778;18.374806;Bosco;Arancione;LECCE;2020
2020-08-26;Leverano;La Fichella;40.250833;17.956944;Macchia;Arancione;LECCE;2020
2020-08-26;Veglie;strada comunale spartifeudo novoli veglie;40.344444;17.998056;Canneto;Giallo;LECCE;2020
2020-08-26;Nardò;Pista - Monte Ruga;40.346389;17.824167;Macchia;Arancione;LECCE;2020
2020-08-26;Melendugno;via vecchia Acquarica;40.326194;18.371417;Canneto;Giallo;LECCE;2020
2020-08-27;Otranto;"LAGHI ALIMINI - Pineta dello Stabilimento balneare ""Aqua Speed""";40.199722;18.458056;Bosco;Arancione;LECCE;2020
2020-08-30;Taviano;via Ferratite;39.990556;18.091389;Canneto;Giallo;LECCE;2020
2020-08-30;Lecce;frigole;40.416167;18.238583;Macchia;Arancione;LECCE;2020
2020-09-01;Lecce;torre chianca;40.446028;18.214083;Macchia;Arancione;LECCE;2020
2020-09-01;Lecce;Frigole - via delle Poiane;40.432389;18.213083;Macchia;Arancione;LECCE;2020
2020-09-01;Lecce;Palazze;40.408306;18.238361;Macchia;Arancione;LECCE;2020
2020-09-02;Lecce;Case Simini;40.447556;18.205389;Macchia;Arancione;LECCE;2020
2020-09-04;Salve;Li Fani;39.851667;18.238056;Canneto;Giallo;LECCE;2020
2020-09-04;Tricase;Depressa - LocalitÓ Sant' Elia;39.971667;18.354444;Bosco;Arancione;LECCE;2020
2020-09-04;Ruffano;mass.a Acquadolce;39.956111;18.250306;Bosco;Arancione;LECCE;2020
2020-09-04;Lecce;Frigole - Lido la Staffa;40.4305;18.25225;Bosco;Arancione;LECCE;2020
2020-09-04;Porto Cesareo;Punta grossa;40.299722;17.800556;Macchia;Arancione;LECCE;2020
2020-09-04;Castrignano del Capo;Via Porcinara;39.799639;18.342222;Macchia;Arancione;LECCE;2020
2020-09-04;Ugento;Torre san giovanni;39.882917;18.13675;Canneto;Giallo;LECCE;2020
2020-09-04;Lecce;frigole presso masseria olmo;40.405194;18.228694;Macchia;Arancione;LECCE;2020
2020-09-04;Ruffano;SP 374;39.956111;18.251389;Bosco;Arancione;LECCE;2020
2020-09-04;Gallipoli;BAIA VERDE;40.019611;18.022;Canneto;Giallo;LECCE;2020
2020-09-05;Ugento;S.P. 322 (Acquarica - Torre Mozza);39.865194;18.177528;Macchia;Arancione;LECCE;2020
2020-09-05;Ugento;Fontanelle;39.867083;18.155333;Canneto;Giallo;LECCE;2020
2020-09-08;Cutrofiano;Collepasso-Galatina dopo rotatoria;40.096167;18.162333;Canneto;Verde;LECCE;2020
2020-09-08;Melendugno;via Ginevra;40.292472;18.415667;Canneto;Giallo;LECCE;2020
2020-09-08;Nardò;SP 359 Mass.a Ingegna;40.278861;17.893111;Bosco;Arancione;LECCE;2020
2020-09-09;Lecce;Frigole - Acquatina;40.445639;18.231444;Canneto;Giallo;LECCE;2020
2020-09-10;Porto Cesareo;Chiodi;40.322639;17.784194;Macchia;Arancione;LECCE;2020
2020-09-10;Diso;Marittima - Via Arenosa - Torre del Lupo;39.985583;18.408111;Macchia;Arancione;LECCE;2020
2020-09-10;Ugento;loc. fontanelle c/o Robinson Village;39.869056;18.148806;Canneto;Giallo;LECCE;2020
2020-09-11;Campi Salentina;S. Elia;40.418361;18.033611;Bosco;Arancione;LECCE;2020
2020-09-11;Porto Cesareo;Eurovillage;40.299222;17.81725;Macchia;Arancione;LECCE;2020
2020-09-13;Presicce-Acquarica;boschetto di Presicce;39.898139;18.248389;Macchia;Arancione;LECCE;2020
2020-09-13;Porto Cesareo;Serra degli Angeli - Padula Fede;40.300389;17.801944;Macchia;Arancione;LECCE;2020
2020-09-14;Porto Cesareo;Sp 359 - Corte Vetere;40.320694;17.790583;Macchia;Arancione;LECCE;2020
2020-09-15;Lecce;Torre Chianca;40.461639;18.212;Canneto;Giallo;LECCE;2020
2020-09-15;Ugento;Fontanelle villaggio Vivosa;39.892222;18.121667;Canneto;Giallo;LECCE;2020
2020-09-17;Porto Cesareo;Torre Castiglione;40.291667;17.81775;Macchia;Arancione;LECCE;2020
2020-09-18;Nardò;Masseria Chiodi;40.3385;17.803528;Macchia;Arancione;LECCE;2020
2020-09-20;Salve;Masseria Palombara;39.861556;18.248472;Canneto;Arancione;LECCE;2020
2020-09-21;Lecce;San Cataldo;40.377417;18.280306;Bosco;Arancione;LECCE;2020
2020-09-22;Melendugno;Padulicchia Alimini;40.230083;18.415278;Macchia;Arancione;LECCE;2020
2020-09-23;Lecce;Torre Chianca;40.460028;18.191278;Canneto;Giallo;LECCE;2020
2020-09-27;Trepuzzi;Via Giuseppe Elia nei pressi;40.412778;18.710528;Canneto;Giallo;LECCE;2020
2020-10-26;Lecce;Frigole - Torre Veneri;40.418611;18.268611;Macchia;Arancione;LECCE;2020
2019-06-07;Vernole;san cataldo - campo verde;40.375417;18.304639;Bosco;Arancione;LECCE;2019
2019-06-10;Porto Cesareo;torre castiglione;40.295333;17.777639;Bosco;Verde;LECCE;2019
2019-06-10;Lecce;parco Rauccio;40.438639;18.183306;Bosco;Verde;LECCE;2019
2019-06-15;Lecce;Parco del Rauccio;40.469389;18.172111;Canneto;Giallo;LECCE;2019
2019-06-20;Gallipoli;Lido conchiglia;40.115556;18.004722;Bosco;Arancione;LECCE;2019
2019-06-25;Lecce;Torre Rinalda;40.479694;18.152889;Canneto;Giallo;LECCE;2019
2019-06-26;Castro;Bluebay;40.019444;18.428028;Bosco;Rosso;LECCE;2019
2019-06-29;Gallipoli;Lido Pizzo;40.000333;18.0225;Macchia;Arancione;LECCE;2019
2019-07-01;Squinzano;Casalabate;40.4785;18.163056;Canneto;Giallo;LECCE;2019
2019-07-04;Presicce-Acquarica;c/o depuratore;39.877083;18.294389;Macchia;Arancione;LECCE;2019
2019-07-04;Porto Cesareo;torre lapillo, via irlanda;40.302556;17.819583;Macchia;Arancione;LECCE;2019
2019-07-05;Melendugno;Conca Specchiulla;40.240972;18.438778;Macchia;Arancione;LECCE;2019
2019-07-09;Campi Salentina;strada vicinale Forni Pompiliani;40.375;17.986944;Canneto;Giallo;LECCE;2019
2019-07-09;Tricase;porto - Andrano;39.955083;18.402167;Macchia;Arancione;LECCE;2019
2019-07-10;Gallipoli;Li Foggi;40.024306;18.033972;Bosco;Arancione;LECCE;2019
2019-07-11;Gagliano del Capo;Litoranea Leuca - Castro/Ponte del Ciolo;39.8;18.373611;Macchia;Arancione;LECCE;2019
2019-07-11;Porto Cesareo;Via dei bacini/lido dei Pirati;40.269722;17.885139;Canneto;Arancione;LECCE;2019
2019-07-11;Salve;ruggiano loc. Calia;39.868917;18.31375;Bosco;Arancione;LECCE;2019
2019-07-11;Otranto;Masseria Cafazza Borgagna- Patolicchie;40.223056;18.413056;Bosco;Arancione;LECCE;2019
2019-07-11;Carpignano Salentino;Santa Maria di Stigliano;40.194056;18.38275;Bosco;Arancione;LECCE;2019
2019-07-13;Nardò;Porsche Engineering | Nardò Technical Center;40.302583;17.834889;Macchia;Arancione;LECCE;2019
2019-07-13;Gallipoli;Li Foggi - Punta la Suina - Costa Brada;40.011833;18.022778;Bosco;Arancione;LECCE;2019
2019-07-19;Matino;Zona Collina viale del Mattino;40.030556;18.139722;Macchia;Arancione;LECCE;2019
2019-07-23;Nardò;Bosco Console;40.240778;17.933778;Bosco;Arancione;LECCE;2019
2019-07-24;Lecce;Frigole - S.p. 133  c/o Via dei Fiordalisi;40.445194;18.229917;Canneto;Giallo;LECCE;2019
2019-07-25;Nardò;Masseria Console;40.241639;17.932639;Bosco;Arancione;LECCE;2019
2019-07-26;Lecce;Torre Chianca - Via Del Melo;40.463361;18.191778;Canneto;Giallo;LECCE;2019
2019-07-27;Otranto;Laghi alimini;40.220111;18.447333;Bosco;Arancione;LECCE;2019
2019-07-27;Palmariggi;Monte Vergine;40.138528;18.397833;Macchia;Arancione;LECCE;2019
2019-07-28;Lecce;San Cataldo c/o darsena  - Via vecchia pineta;40.394056;18.299194;Bosco;Arancione;LECCE;2019
2019-07-29;Otranto;Lago di bauxite;40.132;18.503278;Bosco;Arancione;LECCE;2019
2019-07-29;Gallipoli;via delle Industrie;40.0775;18.018056;Canneto;Giallo;LECCE;2019
2019-07-29;Otranto;Serra alimini 2 - sp366;40.219944;18.443;Macchia;Arancione;LECCE;2019
2019-08-01;Lecce;Torre Chianca via dell'Arancio;40.464278;18.192472;Macchia;Arancione;LECCE;2019
2019-08-04;Lecce;Torre Rinalda;40.480056;18.153528;Canneto;Giallo;LECCE;2019
2019-08-04;Castro;Romanelli;40.017306;18.429556;Macchia;Rosso;LECCE;2019
2019-08-05;Porto Cesareo;Serra degli angeli / ProsCiutto;40.305;17.795639;Macchia;Arancione;LECCE;2019
2019-08-05;Santa Cesarea Terme;Serricella;40.037222;18.444556;Macchia;Arancione;LECCE;2019
2019-08-09;Lecce;Torre Rinalda;40.480889;18.154083;Canneto;Giallo;LECCE;2019
2019-08-10;Lizzanello;mass. Visciglito-Murrieri;40.341222;18.260889;Macchia;Arancione;LECCE;2019
2019-08-11;Lecce;frigole - tra via giammatteo e via della vedova;40.436944;18.220833;Macchia;Arancione;LECCE;2019
2019-08-11;Palmariggi;Serra M. Vergine;40.139444;18.378889;Bosco;Arancione;LECCE;2019
2019-08-11;Castrignano del Capo;Hotel Montirò;39.809444;18.356361;Macchia;Giallo;LECCE;2019
2019-08-12;Ortelle;Vignacastrisi-Castro;40.010389;18.413917;Bosco;Giallo;LECCE;2019
2019-08-12;Nardò;c.da Nucci - Torre Inserraglio;40.193806;17.940278;Macchia;Arancione;LECCE;2019
2019-08-13;Neviano;canale della Ruga;40.116889;18.138111;Canneto;Giallo;LECCE;2019
2019-08-13;Salice Salentino;Mass.a Magliana;40.359167;17.946111;Canneto;Giallo;LECCE;2019
2019-08-13;Otranto;Baia dell'Orte;40.131;18.504;Bosco;Arancione;LECCE;2019
2019-08-13;Lecce;Frigole - Torre Chianca (Case Simini);40.438694;18.224806;Macchia;Arancione;LECCE;2019
2019-08-14;Neviano;SP42 Neviano-Collepasso;40.095833;18.142222;Canneto;Giallo;LECCE;2019
2019-08-14;Andrano;Via Caboto;39.967083;18.403472;Macchia;Arancione;LECCE;2019
2019-08-14;Lecce;Frigole via del Frullino;40.417083;18.239556;Macchia;Arancione;LECCE;2019
2019-08-14;Specchia;Mass.a Grande Hotel Holliwood;39.961111;18.265556;Canneto;Giallo;LECCE;2019
2019-08-15;Gagliano del Capo;via Ciolo;39.834528;18.384333;Macchia;Arancione;LECCE;2019
2019-08-15;Porto Cesareo;riva degli angeli;40.310028;17.781333;Canneto;Arancione;LECCE;2019
2019-08-15;Melendugno;Torre dell'Orso Le2Sorelle;40.267333;18.432833;Bosco;Arancione;LECCE;2019
2019-08-15;Porto Cesareo;SP217;40.305;17.814;Macchia;Arancione;LECCE;2019
2019-08-15;Alliste;periferia abitato;39.952222;18.093056;Canneto;Giallo;LECCE;2019
2019-08-16;Lecce;San Cataldo - Aeroporto Lepore;40.359833;18.296;Bosco;Arancione;LECCE;2019
2019-08-16;Galatone;Montagna spaccata;40.123361;18.008639;Bosco;Arancione;LECCE;2019
2019-08-16;Lecce;frigole- case simini;40.455611;18.21175;Bosco;Arancione;LECCE;2019
2019-08-16;Porto Cesareo;Zona Chiodi;40.337917;17.805111;Macchia;Arancione;LECCE;2019
2019-08-17;Alliste;MADONNA DELL'ALTO MARE;39.936861;18.093806;Macchia;Arancione;LECCE;2019
2019-08-18;Porto Cesareo;serra degli Angeli;40.306694;17.783556;Macchia;Arancione;LECCE;2019
2019-08-18;Lecce;spalle ristorante Onda Verde;40.454694;18.192694;Macchia;Arancione;LECCE;2019
2019-08-18;Lecce;solicara;40.455833;18.179722;Macchia;Arancione;LECCE;2019
2019-08-18;Lecce;Moline;40.3975;18.175556;Macchia;Arancione;LECCE;2019
2019-08-20;Santa Cesarea Terme;strada per Vitigliano;40.036556;18.402361;Bosco;Arancione;LECCE;2019
2019-08-20;Otranto;Pagliarone_San Carlo;40.195083;18.421694;Macchia;Arancione;LECCE;2019
2019-08-21;Lequile;Chiesa San Nicola;40.309194;18.140139;Canneto;Giallo;LECCE;2019
2019-08-23;Nardò;c.da Nucci;40.19125;17.947333;Macchia;Arancione;LECCE;2019
2019-08-23;Cannole;Pineta Verga Strada Otranto - Martano;40.170389;18.408917;Bosco;Arancione;LECCE;2019
2019-08-25;Palmariggi;boschetto strada per Cannole;40.139444;18.378889;Bosco;Arancione;LECCE;2019
2019-08-26;Castrignano del Capo;c/o Trattoria Tatanka loc. Marchiello;39.797222;18.335778;Canneto;Giallo;LECCE;2019
2019-08-28;Melendugno;Via Vicinale Mancarella;40.290583;18.384444;Canneto;Giallo;LECCE;2019
2019-08-30;Lecce;SP4;40.353444;18.136667;Bosco;Arancione;LECCE;2019
